Hora,No,Vibracion,Lugar
16:10:20,2605,9.835,pavimento
16:10:20,2606,7.392,pavimento
16:10:20,2607,10.91,pavimento
16:10:20,2608,7.938,pavimento
16:10:20,2609,2.58,pavimento
16:10:20,2610,5.831,pavimento
16:10:21,2611,8.824,pavimento
16:10:21,2612,12.6,pavimento
16:10:21,2613,12,pavimento
16:10:21,2614,11.07,pavimento
16:10:21,2615,3.193,pavimento
16:10:21,2616,5.175,pavimento
16:10:21,2617,2.002,pavimento
16:10:21,2618,7.4,pavimento
16:10:22,2619,9.209,pavimento
16:10:22,2620,5.235,pavimento
16:10:22,2621,14.5,pavimento
16:10:22,2622,5.158,pavimento
16:10:22,2623,9.517,pavimento
16:10:22,2624,10.1,pavimento
16:10:22,2625,2.595,pavimento
16:10:22,2626,10.5,pavimento
16:10:22,2627,10.68,pavimento
16:10:22,2628,3.832,pavimento
16:10:22,2629,13.62,pavimento
16:10:22,2630,10.2,pavimento
16:10:22,2631,11.45,pavimento
16:10:22,2632,12.19,pavimento
16:10:22,2633,14.44,pavimento
16:10:23,2634,2.819,pavimento
16:10:23,2635,10.09,pavimento
16:10:23,2636,5.477,pavimento
16:10:23,2637,11.99,pavimento
16:10:23,2638,7.879,pavimento
16:10:23,2639,10.11,pavimento
16:10:23,2640,7.833,pavimento
16:10:23,2641,8.952,pavimento
16:10:23,2642,11.93,pavimento
16:10:23,2643,3.708,pavimento
16:10:23,2644,5.583,pavimento
16:10:23,2645,8.442,pavimento
16:10:23,2646,5.87,pavimento
16:10:23,2647,14.46,pavimento
16:10:23,2648,6.466,pavimento
16:10:23,2649,11.08,pavimento
16:10:23,2650,8.675,pavimento
16:10:23,2651,1.812,pavimento
16:10:23,2652,6.142,pavimento
16:10:23,2653,11.53,pavimento
16:10:23,2654,11.05,pavimento
16:10:23,2655,7.656,pavimento
16:10:24,2656,13.91,pavimento
16:10:24,2657,15.56,pavimento
16:10:24,2658,5.275,pavimento
16:10:24,2659,7.116,pavimento
16:10:24,2660,10.63,pavimento
16:10:24,2661,15.77,pavimento
16:10:24,2662,2.233,pavimento
16:10:24,2663,5.795,pavimento
16:10:24,2664,6.604,pavimento
16:10:24,2665,8.337,pavimento
16:10:24,2666,1.994,pavimento
16:10:24,2667,10.22,pavimento
16:10:24,2668,10.5,pavimento
16:10:25,2669,10.57,pavimento
16:10:25,2670,11.02,pavimento
16:10:25,2671,3.634,pavimento
16:10:25,2672,4.735,pavimento
16:10:25,2673,3.967,pavimento
16:10:26,2674,1.814,pavimento
16:10:26,2675,5.131,pavimento
16:10:26,2676,8.816,pavimento
16:10:26,2677,10.83,pavimento
16:10:26,2678,7.082,pavimento
16:10:26,2679,1.502,pavimento
16:10:26,2680,6.261,pavimento
16:10:26,2681,9.774,pavimento
16:10:26,2682,12.09,pavimento
16:10:26,2683,6.161,pavimento
16:10:26,2684,4.761,pavimento
16:10:26,2685,1.972,pavimento
16:10:27,2686,14.66,pavimento
16:10:27,2687,13.49,pavimento
16:10:27,2688,3.498,pavimento
16:10:27,2689,3.999,pavimento
16:10:27,2690,7.223,pavimento
16:10:27,2691,6.827,pavimento
16:10:27,2692,6.205,pavimento
16:10:27,2693,7.515,pavimento
16:10:27,2694,14.12,pavimento
16:10:27,2695,7.807,pavimento
16:10:27,2696,9.303,pavimento
16:10:27,2697,9.133,pavimento
16:10:27,2698,8.623,pavimento
16:10:27,2699,7.856,pavimento
16:10:27,2700,8.553,pavimento
16:10:27,2701,10.28,pavimento
16:10:28,2702,3.831,pavimento
16:10:28,2703,1.83,pavimento
16:10:28,2704,11,pavimento
16:10:28,2705,8.836,pavimento
16:10:28,2706,7.319,pavimento
16:10:28,2707,11.15,pavimento
16:10:28,2708,10.43,pavimento
16:10:28,2709,11.49,pavimento
16:10:28,2710,5.899,pavimento
16:10:28,2711,11.5,pavimento
16:10:28,2712,4.833,pavimento
16:10:29,2713,1.73,pavimento
16:10:29,2714,3.081,pavimento
16:10:29,2715,3.717,pavimento
16:10:29,2716,5.978,pavimento
16:10:29,2717,12.76,pavimento
16:10:29,2718,7.441,pavimento
16:10:29,2719,9.536,pavimento
16:10:29,2720,8.096,pavimento
16:10:29,2721,9.623,pavimento
16:10:29,2722,5.722,pavimento
16:10:29,2723,4.978,pavimento
16:10:29,2724,11.54,pavimento
16:10:29,2725,9.266,pavimento
16:10:29,2726,12.44,pavimento
16:10:29,2727,11.53,pavimento
16:10:30,2728,3.835,pavimento
16:10:30,2729,10.25,pavimento
16:10:30,2730,6.996,pavimento
16:10:30,2731,17.18,pavimento
16:10:30,2732,9.679,pavimento
16:10:30,2733,12.79,pavimento
16:10:30,2734,2.946,pavimento
16:10:31,2735,3.251,pavimento
16:10:31,2736,4.458,pavimento
16:10:31,2737,8.265,pavimento
16:10:31,2738,4.182,pavimento
16:10:31,2739,8.209,pavimento
16:10:31,2740,8.218,pavimento
16:10:31,2741,4.355,pavimento
16:10:31,2742,9.601,pavimento
16:10:31,2743,1.699,pavimento
16:10:31,2744,4.001,pavimento
16:10:31,2745,9.649,pavimento
16:10:31,2746,4.178,pavimento
16:10:31,2747,3.612,pavimento
16:10:31,2748,11.41,pavimento
16:10:31,2749,6.091,pavimento
16:10:31,2750,4.932,pavimento
16:10:32,2751,6.622,pavimento
16:10:32,2752,4.418,pavimento
16:10:32,2753,13.05,pavimento
16:10:32,2754,4.351,pavimento
16:10:32,2755,1.047,pavimento
16:10:32,2756,5.02,pavimento
16:10:32,2757,9.141,pavimento
16:10:32,2758,12.51,pavimento
16:10:32,2759,5.582,pavimento
16:10:32,2760,9.834,pavimento
16:10:32,2761,4.191,pavimento
16:10:32,2762,11.44,pavimento
16:10:32,2763,8.983,pavimento
16:10:32,2764,4.471,pavimento
16:10:32,2765,5.214,pavimento
16:10:32,2766,4.297,pavimento
16:10:32,2767,5.604,pavimento
16:10:32,2768,3.341,pavimento
16:10:32,2769,3.778,pavimento
16:10:32,2770,11.23,pavimento
16:10:32,2771,11.33,pavimento
16:10:32,2772,3.68,pavimento
16:10:33,2773,7.274,pavimento
16:10:33,2774,11.17,pavimento
16:10:33,2775,1.723,pavimento
16:10:33,2776,6.245,pavimento
16:10:33,2777,2.336,pavimento
16:10:33,2778,10.66,pavimento
16:10:33,2779,12.15,pavimento
16:10:33,2780,3.585,pavimento
16:10:34,2781,6.865,pavimento
16:10:34,2782,3.112,pavimento
16:10:34,2783,12.61,pavimento
16:10:34,2784,11.51,pavimento
16:10:34,2785,6.088,pavimento
16:10:34,2786,11.95,pavimento
16:10:34,2787,11.6,pavimento
16:10:34,2788,12.78,pavimento
16:10:34,2789,10.37,pavimento
16:10:34,2790,2.493,pavimento
16:10:34,2791,3.419,pavimento
16:10:34,2792,7.706,pavimento
16:10:34,2793,12.08,pavimento
16:10:34,2794,15.23,pavimento
16:10:34,2795,7.824,pavimento
16:10:34,2796,5.519,pavimento
16:10:35,2797,7.489,pavimento
16:10:35,2798,13.6,pavimento
16:10:35,2799,4.607,pavimento
16:10:36,2800,12.59,pavimento
16:10:36,2801,8.858,pavimento
16:10:36,2802,5.062,pavimento
16:10:36,2803,15.08,pavimento
16:10:36,2804,3.6,pavimento
16:10:36,2805,3.69,pavimento
16:10:36,2806,7.699,pavimento
16:10:36,2807,10.16,pavimento
16:10:36,2808,2.878,pavimento
16:10:36,2809,3.011,pavimento
16:10:36,2810,4.377,pavimento
16:10:36,2811,5.523,pavimento
16:10:36,2812,7.584,pavimento
16:10:36,2813,3.624,pavimento
16:10:36,2814,5.752,pavimento
16:10:37,2815,9.229,pavimento
16:10:37,2816,9.433,pavimento
16:10:37,2817,4.36,pavimento
16:10:37,2818,8.823,pavimento
16:10:37,2819,13.52,pavimento
16:10:37,2820,6.528,pavimento
16:10:37,2821,5.559,pavimento
16:10:37,2822,6.968,pavimento
16:10:37,2823,10.64,pavimento
16:10:37,2824,9.624,pavimento
16:10:37,2825,13.59,pavimento
16:10:38,2826,10.59,pavimento
16:10:38,2827,7.686,pavimento
16:10:38,2828,9.85,pavimento
16:10:38,2829,6.991,pavimento
16:10:38,2830,5.827,pavimento
16:10:38,2831,5.947,pavimento
16:10:38,2832,12.53,pavimento
16:10:38,2833,13.23,pavimento
16:10:38,2834,8.339,pavimento
16:10:38,2835,14.09,pavimento
16:10:38,2836,13.13,pavimento
16:10:38,2837,6.061,pavimento
16:10:38,2838,6.207,pavimento
16:10:38,2839,11.04,pavimento
16:10:38,2840,5.246,pavimento
16:10:38,2841,10.72,pavimento
16:10:38,2842,12.37,pavimento
16:10:38,2843,8.517,pavimento
16:10:39,2844,14.42,pavimento
16:10:39,2845,12.25,pavimento
16:10:39,2846,15.99,pavimento
16:10:39,2847,5.798,pavimento
16:10:39,2848,4.379,pavimento
16:10:39,2849,7.322,pavimento
16:10:39,2850,20.61,pavimento
16:10:39,2851,14.76,pavimento
16:10:39,2852,5.772,pavimento
16:10:39,2853,13.65,pavimento
16:10:39,2854,4.041,pavimento
16:10:39,2855,7.324,pavimento
16:10:39,2856,6.418,pavimento
16:10:39,2857,1.481,pavimento
16:10:39,2858,4.61,pavimento
16:10:39,2859,6.052,pavimento
16:10:39,2860,11.31,pavimento
16:10:39,2861,10.73,pavimento
16:10:39,2862,10.05,pavimento
16:10:39,2863,11.56,pavimento
16:10:39,2864,8.84,pavimento
16:10:40,2865,7.328,pavimento
16:10:41,2866,7.896,pavimento
16:10:41,2867,10.88,pavimento
16:10:41,2868,7.689,pavimento
16:10:41,2869,8.865,pavimento
16:10:41,2870,14.7,pavimento
16:10:41,2871,8.391,pavimento
16:10:41,2872,10.9,pavimento
16:10:41,2873,12.34,pavimento
16:10:41,2874,6.525,pavimento
16:10:41,2875,7.913,pavimento
16:10:41,2876,4.1,pavimento
16:10:41,2877,6.502,pavimento
16:10:41,2878,8.667,pavimento
16:10:41,2879,10.07,pavimento
16:10:41,2880,6.859,pavimento
16:10:41,2881,2.376,pavimento
16:10:41,2882,4.297,pavimento
16:10:41,2883,15.88,pavimento
16:10:41,2884,8.729,pavimento
16:10:41,2885,3.77,pavimento
16:10:41,2886,14.42,pavimento
16:10:41,2887,14.05,pavimento
16:10:41,2888,8.672,pavimento
16:10:41,2889,11.23,pavimento
16:10:41,2890,14.99,pavimento
16:10:42,2891,2.952,pavimento
16:10:42,2892,15.93,pavimento
16:10:42,2893,7.533,pavimento
16:10:42,2894,4.54,pavimento
16:10:42,2895,8.619,pavimento
16:10:42,2896,12.31,pavimento
16:10:42,2897,5.352,pavimento
16:10:42,2898,6.64,pavimento
16:10:42,2899,4.384,pavimento
16:10:42,2900,8.704,pavimento
16:10:42,2901,9.586,pavimento
16:10:42,2902,12.01,pavimento
16:10:44,2903,7.358,pavimento
16:10:44,2904,8.665,pavimento
16:10:44,2905,7.079,pavimento
16:10:44,2906,6.95,pavimento
16:10:44,2907,2.776,pavimento
16:10:44,2908,5.226,pavimento
16:10:44,2909,8.076,pavimento
16:10:44,2910,11.02,pavimento
16:10:44,2911,7.525,pavimento
16:10:44,2912,3.971,pavimento
16:10:44,2913,12.97,pavimento
16:10:44,2914,6.671,pavimento
16:10:44,2915,7.757,pavimento
16:10:44,2916,6.136,pavimento
16:10:44,2917,9.797,pavimento
16:10:44,2918,10.66,pavimento
16:10:44,2919,6.364,pavimento
16:10:44,2920,8.424,pavimento
16:10:44,2921,2.502,pavimento
16:10:47,2922,6.017,pavimento
16:10:47,2923,7.02,pavimento
16:10:47,2924,5.787,pavimento
16:10:47,2925,8.241,pavimento
16:10:47,2926,4.744,pavimento
16:10:47,2927,8.828,pavimento
16:10:47,2928,6.835,pavimento
16:10:47,2929,9.484,pavimento
16:10:47,2930,8.434,pavimento
16:10:47,2931,4.788,pavimento
16:10:47,2932,6.155,pavimento
16:10:47,2933,5.338,pavimento
16:10:47,2934,5.556,pavimento
16:10:47,2935,7.565,pavimento
16:10:48,2936,8.468,pavimento
16:10:48,2937,6.753,pavimento
16:10:48,2938,7.96,pavimento
16:10:48,2939,7.907,pavimento
16:10:48,2940,9.597,pavimento
16:10:48,2941,10.17,pavimento
16:10:48,2942,10.08,pavimento
16:10:48,2943,6.628,pavimento
16:10:48,2944,8.357,pavimento
16:10:48,2945,10.76,pavimento
16:10:48,2946,9.102,pavimento
16:10:48,2947,6.668,pavimento
16:10:48,2948,4.932,pavimento
16:10:48,2949,8.202,pavimento
16:10:48,2950,12.2,pavimento
16:10:48,2951,6.273,pavimento
16:10:48,2952,9.927,pavimento
16:10:48,2953,9.441,pavimento
16:10:48,2954,5.843,pavimento
16:10:48,2955,6.91,pavimento
16:10:48,2956,10.74,pavimento
16:10:48,2957,9.179,pavimento
16:10:48,2958,2.208,pavimento
16:10:48,2959,2.638,pavimento
16:10:48,2960,8.168,pavimento
16:10:49,2961,16.54,pavimento
16:10:49,2962,5.082,pavimento
16:10:49,2963,3.262,pavimento
16:10:49,2964,6.466,pavimento
16:10:49,2965,6.638,pavimento
16:10:49,2966,4.519,pavimento
16:10:49,2967,8.683,pavimento
16:10:49,2968,4.853,pavimento
16:10:49,2969,5.401,pavimento
16:10:49,2970,4.411,pavimento
16:10:49,2971,14.84,pavimento
16:10:49,2972,7.495,pavimento
16:10:49,2973,5.075,pavimento
16:10:49,2974,15.4,pavimento
16:10:49,2975,4.968,pavimento
16:10:49,2976,4.481,pavimento
16:10:50,2977,14.9,pavimento
16:10:50,2978,6.294,pavimento
16:10:50,2979,12.15,pavimento
16:10:50,2980,3.969,pavimento
16:10:50,2981,12.44,pavimento
16:10:50,2982,12.52,pavimento
16:10:50,2983,6.774,pavimento
16:10:50,2984,5.923,pavimento
16:10:50,2985,5.728,pavimento
16:10:51,2986,8.084,pavimento
16:10:51,2987,9.382,pavimento
16:10:51,2988,11.29,pavimento
16:10:51,2989,8.202,pavimento
16:10:51,2990,8.083,pavimento
16:10:51,2991,3.155,pavimento
16:10:51,2992,9.727,pavimento
16:10:51,2993,15.54,pavimento
16:10:51,2994,10.78,pavimento
16:10:51,2995,9.264,pavimento
16:10:51,2996,13.74,pavimento
16:10:52,2997,9.796,pavimento
16:10:52,2998,10.59,pavimento
16:10:52,2999,9.464,pavimento
16:10:52,3000,8.288,pavimento
16:10:52,3001,5.552,pavimento
16:10:52,3002,2.185,pavimento
16:10:52,3003,4.601,pavimento
16:10:52,3004,11,pavimento
16:10:52,3005,7.408,pavimento
16:10:52,3006,7.758,pavimento
16:10:52,3007,0.822,pavimento
16:10:52,3008,8.363,pavimento
16:10:52,3009,8.927,pavimento
16:10:52,3010,9.815,pavimento
16:10:52,3011,5.433,pavimento
16:10:52,3012,9.214,pavimento
16:10:52,3013,6.096,pavimento
16:10:52,3014,3.315,pavimento
16:10:53,3015,10.78,pavimento
16:10:53,3016,2.194,pavimento
16:10:53,3017,11.37,pavimento
16:10:53,3018,9.898,pavimento
16:10:53,3019,5.496,pavimento
16:10:53,3020,3.773,pavimento
16:10:53,3021,12.7,pavimento
16:10:54,3022,4.967,pavimento
16:10:54,3023,9.116,pavimento
16:10:54,3024,3.198,pavimento
16:10:54,3025,11.15,pavimento
16:10:54,3026,10.37,pavimento
16:10:54,3027,13.42,pavimento
16:10:54,3028,11.61,pavimento
16:10:54,3029,12.71,pavimento
16:10:54,3030,7.437,pavimento
16:10:54,3031,10.38,pavimento
16:10:54,3032,4.628,pavimento
16:10:54,3033,7.758,pavimento
16:10:54,3034,6.517,pavimento
16:10:55,3035,6.591,pavimento
16:10:55,3036,9.198,pavimento
16:10:55,3037,4.236,pavimento
16:10:55,3038,11.78,pavimento
16:10:55,3039,7.437,pavimento
16:10:55,3040,7.414,pavimento
16:10:55,3041,11.65,pavimento
16:10:55,3042,5.922,pavimento
16:10:55,3043,1.445,pavimento
16:10:55,3044,6.555,pavimento
16:10:56,3045,8.919,pavimento
16:10:56,3046,6.77,pavimento
16:10:56,3047,6.109,pavimento
16:10:56,3048,7.005,pavimento
16:10:56,3049,8.682,pavimento
16:10:56,3050,8.416,pavimento
16:10:56,3051,9.998,pavimento
16:10:56,3052,14.87,pavimento
16:10:56,3053,9.433,pavimento
16:10:56,3054,6.228,pavimento
16:10:56,3055,0.324,pavimento
16:10:56,3056,10.58,pavimento
16:10:56,3057,9.363,pavimento
16:10:56,3058,8.249,pavimento
16:10:56,3059,3.2,pavimento
16:10:56,3060,0.973,pavimento
16:10:56,3061,4.933,pavimento
16:10:56,3062,10.12,pavimento
16:10:57,3063,7.169,pavimento
16:10:57,3064,12.59,pavimento
16:10:57,3065,8.843,pavimento
16:10:57,3066,8.998,pavimento
16:10:57,3067,8.319,pavimento
16:10:57,3068,4.889,pavimento
16:10:57,3069,4.694,pavimento
16:10:57,3070,9.438,pavimento
16:10:57,3071,9.192,pavimento
16:10:58,3072,8.778,pavimento
16:10:58,3073,7.052,pavimento
16:10:58,3074,7.611,pavimento
16:10:58,3075,11.92,pavimento
16:10:58,3076,4.538,pavimento
16:10:58,3077,11.6,pavimento
16:10:58,3078,7.574,pavimento
16:10:58,3079,5.687,pavimento
16:10:58,3080,7.517,pavimento
16:10:58,3081,6.778,pavimento
16:10:58,3082,10.01,pavimento
16:10:58,3083,7.535,pavimento
16:10:58,3084,3.012,pavimento
16:10:58,3085,2.363,pavimento
16:10:58,3086,5.226,pavimento
16:10:58,3087,8.701,pavimento
16:10:58,3088,6.641,pavimento
16:10:58,3089,4.597,pavimento
16:10:58,3090,12.18,pavimento
16:10:58,3091,7.463,pavimento
16:10:58,3092,10.84,pavimento
16:10:58,3093,3.464,pavimento
16:10:58,3094,12.52,pavimento
16:10:58,3095,1.263,pavimento
16:10:58,3096,6.684,pavimento
16:10:58,3097,2.208,pavimento
16:10:59,3098,4.059,pavimento
16:10:59,3099,6.184,pavimento
16:10:59,3100,8.241,pavimento
16:10:59,3101,8.118,pavimento
16:11:00,3102,16.09,pavimento
16:11:00,3103,10.21,pavimento
16:11:00,3104,6.594,pavimento
16:11:00,3105,3.794,pavimento
16:11:00,3106,9.182,pavimento
16:11:00,3107,15.97,pavimento
16:11:00,3108,6.197,pavimento
16:11:00,3109,5.257,pavimento
16:11:00,3110,5.965,pavimento
16:11:00,3111,11.91,pavimento
16:11:00,3112,3.052,pavimento
16:11:00,3113,14.87,pavimento
16:11:00,3114,15.67,pavimento
16:11:00,3115,8.393,pavimento
16:11:00,3116,9.165,pavimento
16:11:00,3117,7.065,pavimento
16:11:00,3118,5.533,pavimento
16:11:00,3119,9.553,pavimento
16:11:02,3120,3.993,pavimento
16:11:02,3121,1.52,pavimento
16:11:02,3122,13.27,pavimento
16:11:02,3123,6.945,pavimento
16:11:02,3124,9.726,pavimento
16:11:02,3125,7.435,pavimento
16:11:02,3126,1.048,pavimento
16:11:02,3127,7.058,pavimento
16:11:02,3128,6.069,pavimento
16:11:02,3129,8.241,pavimento
16:11:02,3130,12.97,pavimento
16:11:02,3131,16.94,pavimento
16:11:02,3132,6.25,pavimento
16:11:02,3133,2.678,pavimento
16:11:02,3134,8.303,pavimento
16:11:02,3135,8.66,pavimento
16:11:02,3136,12.27,pavimento
16:11:02,3137,6.818,pavimento
16:11:02,3138,3.813,pavimento
16:11:02,3139,8.526,pavimento
16:11:02,3140,11.1,pavimento
16:11:03,3141,5.612,pavimento
16:11:03,3142,1.339,pavimento
16:11:03,3143,8.424,pavimento
16:11:03,3144,3.512,pavimento
16:11:03,3145,9.229,pavimento
16:11:03,3146,3.076,pavimento
16:11:03,3147,2.039,pavimento
16:11:03,3148,14.4,pavimento
16:11:03,3149,5.119,pavimento
16:11:03,3150,11.57,pavimento
16:11:03,3151,8.563,pavimento
16:11:03,3152,14.2,pavimento
16:11:03,3153,8.221,pavimento
16:11:04,3154,1.753,pavimento
16:11:04,3155,3.663,pavimento
16:11:04,3156,3.637,pavimento
16:11:04,3157,10.15,pavimento
16:11:04,3158,9.209,pavimento
16:11:04,3159,8.327,pavimento
16:11:04,3160,14.16,pavimento
16:11:04,3161,4.567,pavimento
16:11:04,3162,6.086,pavimento
16:11:04,3163,10.42,pavimento
16:11:04,3164,6.028,pavimento
16:11:04,3165,11.39,pavimento
16:11:04,3166,9.994,pavimento
16:11:04,3167,8.242,pavimento
16:11:04,3168,8.578,pavimento
16:11:04,3169,6.112,pavimento
16:11:04,3170,6.082,pavimento
16:11:05,3171,9.474,pavimento
16:11:05,3172,7.113,pavimento
16:11:05,3173,11.37,pavimento
16:11:05,3174,8.922,pavimento
16:11:05,3175,10.06,pavimento
16:11:05,3176,11.55,pavimento
16:11:05,3177,4.032,pavimento
16:11:06,3178,3.897,pavimento
16:11:06,3179,9.949,pavimento
16:11:06,3180,8.48,pavimento
16:11:06,3181,10.73,pavimento
16:11:06,3182,5.803,pavimento
16:11:06,3183,11.64,pavimento
16:11:06,3184,10.92,pavimento
16:11:06,3185,7.347,pavimento
16:11:06,3186,9.929,pavimento
16:11:06,3187,15.28,pavimento
16:11:06,3188,16.02,pavimento
16:11:06,3189,3.866,pavimento
16:11:06,3190,4.946,pavimento
16:11:06,3191,2.351,pavimento
16:11:06,3192,10.88,pavimento
16:11:06,3193,3.883,pavimento
16:11:06,3194,5.844,pavimento
16:11:06,3195,16.72,pavimento
16:11:08,3196,6.73,pavimento
16:11:08,3197,5.521,pavimento
16:11:08,3198,9.344,pavimento
16:11:08,3199,7.995,pavimento
16:11:08,3200,3.103,pavimento
16:11:08,3201,9.109,pavimento
16:11:08,3202,9.589,pavimento
16:11:08,3203,7.193,pavimento
16:11:08,3204,11.39,pavimento
16:11:08,3205,7.436,pavimento
16:11:08,3206,9.92,pavimento
16:11:08,3207,9.846,pavimento
16:11:08,3208,4.081,pavimento
16:11:08,3209,13.37,pavimento
16:11:08,3210,15.46,pavimento
16:11:08,3211,8.869,pavimento
16:11:08,3212,3.261,pavimento
16:11:08,3213,7.127,pavimento
16:11:08,3214,8.492,pavimento
16:11:08,3215,10,pavimento
16:11:08,3216,3.031,pavimento
16:11:08,3217,5.369,pavimento
16:11:08,3218,4.329,pavimento
16:11:08,3219,5.253,pavimento
16:11:08,3220,14.28,pavimento
16:11:09,3221,3.931,pavimento
16:11:09,3222,2.552,pavimento
16:11:09,3223,10.6,pavimento
16:11:09,3224,6.489,pavimento
16:11:09,3225,8.731,pavimento
16:11:09,3226,9.198,pavimento
16:11:09,3227,6.793,pavimento
16:11:09,3228,8.574,pavimento
16:11:09,3229,11.39,pavimento
16:11:09,3230,3.473,pavimento
16:11:09,3231,9.787,pavimento
16:11:09,3232,17.68,pavimento
16:11:09,3233,12.07,pavimento
16:11:09,3234,13.22,pavimento
16:11:09,3235,10.1,pavimento
16:11:09,3236,5.142,pavimento
16:11:09,3237,10.6,pavimento
16:11:09,3238,2.354,pavimento
16:11:09,3239,12.65,pavimento
16:11:09,3240,10.1,pavimento
16:11:11,3241,9.851,pavimento
16:11:11,3242,11.5,pavimento
16:11:11,3243,10.17,pavimento
16:11:11,3244,9.092,pavimento
16:11:11,3245,6.651,pavimento
16:11:11,3246,13.46,pavimento
16:11:11,3247,3.373,pavimento
16:11:11,3248,2.031,pavimento
16:11:11,3249,10.15,pavimento
16:11:11,3250,2.143,pavimento
16:11:11,3251,10.65,pavimento
16:11:11,3252,7.284,pavimento
16:11:11,3253,6.419,pavimento
16:11:11,3254,4.807,pavimento
16:11:11,3255,3.699,pavimento
16:11:11,3256,13.11,pavimento
16:11:13,3257,2.129,pavimento
16:11:13,3258,13.66,pavimento
16:11:13,3259,15.75,pavimento
16:11:13,3260,6.606,pavimento
16:11:13,3261,4.12,pavimento
16:11:13,3262,8.408,pavimento
16:11:13,3263,16.8,pavimento
16:11:13,3264,3.651,pavimento
16:11:13,3265,3.158,pavimento
16:11:13,3266,9.204,pavimento
16:11:13,3267,10.97,pavimento
16:11:13,3268,5.478,pavimento
16:11:13,3269,5.337,pavimento
16:11:13,3270,18.13,pavimento
16:11:13,3271,9.925,pavimento
16:11:13,3272,8.354,pavimento
16:11:13,3273,10.5,pavimento
16:11:13,3274,12.49,pavimento
16:11:13,3275,8.813,pavimento
16:11:13,3276,12.03,pavimento
16:11:13,3277,16.34,pavimento
16:11:13,3278,3.679,pavimento
16:11:13,3279,9.467,pavimento
16:11:13,3280,7.268,pavimento
16:11:13,3281,5.069,pavimento
16:11:13,3282,8.821,pavimento
16:11:13,3283,10.53,pavimento
16:11:13,3284,11.83,pavimento
